,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,1.165760326385498,0.46173768645534674,0.08373880386352539,0.023969758639485642,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 2}",0.6675824175824175,0.6208791208791209,0.6153846153846154,0.5906593406593407,0.6401098901098901,0.6269230769230769,0.025736348194791994,232
1,1.4132534503936767,0.25293237423335146,0.113409423828125,0.04021124801713932,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 5}",0.7087912087912088,0.760989010989011,0.7582417582417582,0.6648351648351648,0.760989010989011,0.7307692307692307,0.03850076492605461,79
2,1.964051103591919,0.3838161063739134,0.136798095703125,0.052537348916806316,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 10}",0.7692307692307693,0.8021978021978022,0.8186813186813187,0.8241758241758241,0.8461538461538461,0.8120879120879121,0.02563055777953976,22
3,1.239122486114502,0.26893151464841325,0.09172649383544922,0.027765858262791314,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 15}",0.7362637362637363,0.8571428571428571,0.739010989010989,0.8406593406593407,0.8159340659340659,0.7978021978021979,0.05085312510842453,33
4,1.1643563270568849,0.11005969898728073,0.11999020576477051,0.011600568376414615,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 20}",0.8653846153846154,0.771978021978022,0.8379120879120879,0.8131868131868132,0.8571428571428571,0.8291208791208791,0.033754335282214644,14
5,1.1122931003570558,0.20308550395576475,0.10577893257141113,0.03301036370600818,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 25}",0.6758241758241759,0.7005494505494505,0.7774725274725275,0.7967032967032966,0.804945054945055,0.7510989010989011,0.05271862776400432,60
6,1.3114022731781005,0.19835043109685754,0.10009112358093261,0.03415717920690025,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 30}",0.782967032967033,0.7664835164835165,0.7664835164835165,0.7884615384615384,0.7939560439560439,0.7796703296703297,0.01131387927580985,43
7,1.4302122592926025,0.1973294277887248,0.12153253555297852,0.041811893828126626,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 35}",0.7307692307692307,0.75,0.7060439560439561,0.760989010989011,0.7554945054945055,0.7406593406593407,0.02008315042032642,68
8,1.3855669498443604,0.3151494909063076,0.09516668319702148,0.04575149843818818,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 40}",0.7032967032967034,0.728021978021978,0.7197802197802198,0.7417582417582418,0.739010989010989,0.7263736263736263,0.013965126403449263,90
9,1.0552270889282227,0.20988457397299148,0.0768735408782959,0.024275163327699214,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 45}",0.695054945054945,0.5714285714285714,0.6071428571428571,0.695054945054945,0.6730769230769231,0.6483516483516484,0.05017780244760824,201
10,1.3672543048858643,0.0962116504883358,0.10177078247070312,0.04604622612594386,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 50}",0.7087912087912088,0.7197802197802198,0.6978021978021978,0.6895604395604396,0.6730769230769231,0.6978021978021978,0.016019098612212353,115
11,1.1756580829620362,0.25032462746079365,0.1294909954071045,0.0392525863937391,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 55}",0.6840659340659341,0.7087912087912088,0.6510989010989011,0.6181318681318682,0.5906593406593407,0.6505494505494506,0.04278664249215777,196
12,1.3049888134002685,0.23914314352210583,0.0781205177307129,0.02243692020882417,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 60}",0.6840659340659341,0.6263736263736264,0.6510989010989011,0.6538461538461539,0.6593406593406593,0.654945054945055,0.018437320588530242,190
13,0.816641902923584,0.09291671648834968,0.06817512512207032,0.009441488975028799,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 2}",0.6813186813186813,0.6263736263736264,0.6208791208791209,0.5879120879120879,0.6978021978021978,0.6428571428571429,0.04067418796334449,213
14,0.9289144039154053,0.20728254859672446,0.07838892936706543,0.02309378965462998,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 5}",0.6593406593406593,0.7005494505494505,0.6758241758241759,0.5989010989010989,0.7005494505494505,0.667032967032967,0.037483643738045136,174
15,0.9689864635467529,0.198868992056819,0.07981376647949219,0.023329245671798747,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 10}",0.6483516483516484,0.7362637362637363,0.75,0.5879120879120879,0.7005494505494505,0.6846153846153846,0.059771532982296316,144
16,1.2363438606262207,0.1998425232425895,0.05887279510498047,0.003553540495508463,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 15}",0.7362637362637363,0.7967032967032966,0.7692307692307693,0.6785714285714286,0.7939560439560439,0.7549450549450549,0.04393543472901932,58
17,0.9048902988433838,0.08052921178231048,0.08984084129333496,0.03160824701512914,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 20}",0.7142857142857143,0.771978021978022,0.7417582417582418,0.7362637362637363,0.7115384615384616,0.7351648351648352,0.021881656870043825,72
18,1.0872649669647216,0.26164022168239337,0.0836106777191162,0.01840139684162553,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 25}",0.7005494505494505,0.7994505494505495,0.7225274725274725,0.7362637362637363,0.6895604395604396,0.7296703296703297,0.03852428163287498,81
19,1.0452346324920654,0.0833636958590436,0.07506003379821777,0.011063739100122379,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 30}",0.7142857142857143,0.7527472527472527,0.7087912087912088,0.7197802197802198,0.7032967032967034,0.7197802197802199,0.01737515197894712,100
20,1.1734749794006347,0.20444072424023751,0.07795791625976563,0.024310855482325738,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 35}",0.7032967032967034,0.6510989010989011,0.6813186813186813,0.717032967032967,0.7142857142857143,0.6934065934065934,0.024609006237976582,125
21,1.170502519607544,0.09958558216039241,0.08515419960021972,0.020898165738196944,0.1,"(50,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 40}",0.6565934065934066,0.7197802197802198,0.6813186813186813,0.6785714285714286,0.7087912087912088,0.689010989010989,0.02261441277720514,136
22,0.9027968883514405,0.13945112159441758,0.08598179817199707,0.023017326165156594,0.1,"(50,)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 45}",0.6401098901098901,0.7032967032967034,0.5906593406593407,0.6483516483516484,0.6758241758241759,0.6516483516483517,0.03772449207422391,194
23,0.9169306755065918,0.13692827877265415,0.07537150382995605,0.01345765201765194,0.1,"(50,)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 50}",0.5961538461538461,0.695054945054945,0.6291208791208791,0.6373626373626373,0.6758241758241759,0.6467032967032967,0.03503582102621948,204
24,1.012932825088501,0.13337417354740166,0.08455839157104492,0.02279532049329153,0.1,"(50,)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 55}",0.5961538461538461,0.6291208791208791,0.6153846153846154,0.5934065934065934,0.6593406593406593,0.6186813186813187,0.02416333343658903,247
25,0.9733994960784912,0.11391782690388813,0.07350001335144044,0.007311183240950145,0.1,"(50,)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 60}",0.6346153846153846,0.6263736263736264,0.5961538461538461,0.6236263736263736,0.5467032967032966,0.6054945054945055,0.03211349273890651,257
26,0.7643433094024659,0.14709932344165982,0.06776900291442871,0.012904373021690368,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 2}",0.6675824175824175,0.6263736263736264,0.6043956043956044,0.5989010989010989,0.6373626373626373,0.6269230769230769,0.024719168965279096,232
27,0.8349138259887695,0.14545548146831816,0.07601699829101563,0.011687420262476444,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 5}",0.6236263736263736,0.6923076923076923,0.6758241758241759,0.6153846153846154,0.6978021978021978,0.660989010989011,0.034732924459954066,185
28,1.0261306285858154,0.1824229370687092,0.06857151985168457,0.010558834681351133,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 10}",0.6538461538461539,0.7005494505494505,0.760989010989011,0.717032967032967,0.7142857142857143,0.7093406593406594,0.03437470839476274,110
29,1.0648651123046875,0.216707887710976,0.07790069580078125,0.016820714194831544,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 15}",0.6510989010989011,0.7664835164835165,0.75,0.6510989010989011,0.75,0.7137362637362638,0.05149615170927464,108
30,1.0241277694702149,0.15887501997987238,0.07583208084106445,0.009493236711829759,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 20}",0.695054945054945,0.5604395604395604,0.7472527472527473,0.728021978021978,0.7417582417582418,0.6945054945054945,0.06944411571256842,119
31,1.0079780578613282,0.13529950959610967,0.0789982795715332,0.0287528989386172,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 25}",0.728021978021978,0.7664835164835165,0.7087912087912088,0.7307692307692307,0.6868131868131868,0.7241758241758243,0.026385070777017527,94
32,1.092798900604248,0.2648709450711503,0.09639081954956055,0.020822214210160762,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 30}",0.7060439560439561,0.7472527472527473,0.695054945054945,0.6098901098901099,0.6703296703296703,0.6857142857142857,0.04532883782119304,141
33,1.1806803226470948,0.2633884995462002,0.08106927871704102,0.02063941795078374,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 35}",0.6868131868131868,0.6785714285714286,0.6813186813186813,0.6401098901098901,0.6758241758241759,0.6725274725274725,0.01661122687673736,165
34,1.1132495880126954,0.13031212673099726,0.0786956787109375,0.012356468321343265,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 40}",0.6565934065934066,0.6401098901098901,0.7087912087912088,0.6840659340659341,0.7142857142857143,0.6807692307692308,0.02883437750198228,150
35,0.9232391357421875,0.15111674600614336,0.08473215103149415,0.018591714931647282,0.1,"(25,)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 45}",0.6565934065934066,0.7307692307692307,0.6456043956043956,0.6318681318681318,0.6538461538461539,0.6637362637362637,0.03460229998644787,180
36,1.1448825359344483,0.2049056436374063,0.09110541343688965,0.04142129067388028,0.1,"(25,)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 50}",0.6153846153846154,0.6813186813186813,0.6538461538461539,0.6263736263736264,0.6758241758241759,0.6505494505494506,0.026143686271143565,196
37,0.9624085903167725,0.11233800643097726,0.09641757011413574,0.014856148769357471,0.1,"(25,)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 55}",0.6373626373626373,0.6181318681318682,0.6098901098901099,0.5961538461538461,0.6291208791208791,0.6181318681318682,0.014432885205015034,249
38,0.9635830879211426,0.14048100019978188,0.0861882209777832,0.018999870448329462,0.1,"(25,)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 60}",0.6428571428571429,0.5714285714285714,0.5906593406593407,0.5934065934065934,0.6593406593406593,0.6115384615384616,0.03358397096689259,255
39,0.9177064418792724,0.16921468021100666,0.11131439208984376,0.031043779628205974,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 2}",0.6565934065934066,0.6181318681318682,0.5851648351648352,0.5961538461538461,0.6620879120879121,0.6236263736263736,0.031081616755452623,239
40,1.1107966423034668,0.2533129027007695,0.057397985458374025,0.0024384094757333953,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 5}",0.6758241758241759,0.6730769230769231,0.7252747252747253,0.6538461538461539,0.7252747252747253,0.6906593406593406,0.02926049880372382,135
41,1.4504907608032227,0.1024487481801748,0.09666256904602051,0.034652880071743095,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 10}",0.8104395604395604,0.8241758241758241,0.7747252747252747,0.8241758241758241,0.8296703296703297,0.8126373626373626,0.019992753185340925,20
42,1.597734022140503,0.2735413176143807,0.11585016250610351,0.022147927192025654,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 15}",0.7747252747252747,0.8598901098901099,0.8351648351648352,0.7692307692307693,0.8489010989010989,0.8175824175824176,0.038090835192169256,15
43,1.0893224716186523,0.17346376453701307,0.11168889999389649,0.0222664447314664,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 20}",0.7417582417582418,0.8489010989010989,0.7692307692307693,0.7939560439560439,0.7417582417582418,0.7791208791208791,0.039947737866579174,44
44,1.3925342082977294,0.6194240762124806,0.09871349334716797,0.02669443710102454,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 25}",0.8461538461538461,0.6868131868131868,0.7307692307692307,0.7664835164835165,0.7664835164835165,0.7593406593406593,0.05237390766941747,56
45,1.153296422958374,0.3292429121001308,0.08894538879394531,0.0358169980316116,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 30}",0.717032967032967,0.7445054945054945,0.7307692307692307,0.7527472527472527,0.771978021978022,0.7434065934065934,0.018761946240619654,65
46,1.231675624847412,0.24365800892425998,0.0896998405456543,0.028063222308140828,0.1,"(25, 25)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 35}",0.7472527472527473,0.804945054945055,0.7142857142857143,0.7307692307692307,0.6675824175824175,0.7329670329670329,0.04475240152592801,77
47,1.2101325511932373,0.07440819577797672,0.11853632926940919,0.026907386000697368,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 40}",0.6785714285714286,0.7197802197802198,0.7032967032967034,0.7060439560439561,0.6346153846153846,0.6884615384615385,0.03002434306003134,138
48,1.0864311695098876,0.23972249980014407,0.10995669364929199,0.035591459636356466,0.1,"(25, 25)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 45}",0.6620879120879121,0.728021978021978,0.6703296703296703,0.6675824175824175,0.4835164835164835,0.6423076923076922,0.08291789535367418,216
49,1.2222776889801026,0.25653263996891446,0.08218345642089844,0.026502730483481,0.1,"(25, 25)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 50}",0.6565934065934066,0.6565934065934066,0.6565934065934066,0.6840659340659341,0.6895604395604396,0.6686813186813187,0.014906219743132458,169
50,1.2192072868347168,0.18674412492659226,0.11301274299621582,0.021595619858463182,0.1,"(25, 25)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 55}",0.6373626373626373,0.7032967032967034,0.6456043956043956,0.6428571428571429,0.6730769230769231,0.6604395604395604,0.02473137897786134,187
51,0.9894729137420655,0.26472987852146973,0.09724254608154297,0.025266249987972354,0.1,"(25, 25)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 60}",0.6593406593406593,0.5906593406593407,0.7005494505494505,0.6346153846153846,0.6016483516483516,0.6373626373626373,0.03984937222960162,222
52,1.2567206382751466,0.15203328925103676,0.08447275161743165,0.016870542938196953,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 2}",0.6703296703296703,0.6291208791208791,0.6181318681318682,0.5714285714285714,0.6785714285714286,0.6335164835164836,0.038719698741643674,229
53,1.4661859035491944,0.5949920304850621,0.09338240623474121,0.0235838076534691,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 5}",0.7115384615384616,0.7912087912087912,0.7554945054945055,0.6016483516483516,0.6483516483516484,0.7016483516483516,0.06907797546862253,112
54,1.6877002239227294,0.24310182727178684,0.10579180717468262,0.026686059927089598,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 10}",0.7747252747252747,0.8461538461538461,0.8434065934065934,0.8653846153846154,0.8516483516483516,0.8362637362637363,0.03168762825339826,11
55,1.5888745307922363,0.24518583564083576,0.10843324661254883,0.036924219765450815,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 15}",0.8434065934065934,0.8626373626373627,0.8708791208791209,0.8516483516483516,0.8571428571428571,0.8571428571428571,0.009356805695563969,4
56,1.6306168556213378,0.22940202754774824,0.12648682594299315,0.035785735440462485,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 20}",0.8379120879120879,0.8681318681318682,0.8653846153846154,0.8736263736263736,0.8324175824175825,0.8554945054945055,0.016899512636516147,6
57,1.5648416519165038,0.26881711245557566,0.11322293281555176,0.022409359765060546,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 25}",0.8214285714285714,0.8214285714285714,0.8241758241758241,0.8076923076923077,0.8021978021978022,0.8153846153846154,0.008756800796983061,17
58,1.6374113082885742,0.3104148569152502,0.08267784118652344,0.026404011567728217,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 30}",0.8076923076923077,0.8186813186813187,0.7884615384615384,0.7802197802197802,0.7939560439560439,0.7978021978021977,0.013747248355161322,34
59,1.6347899436950684,0.3813154497808707,0.10843958854675292,0.018231964071545138,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 35}",0.7197802197802198,0.7664835164835165,0.7472527472527473,0.7582417582417582,0.7252747252747253,0.7434065934065934,0.01819004984312842,65
60,1.6420824527740479,0.35012847323639373,0.13940634727478027,0.039169749938339514,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 40}",0.6538461538461539,0.7527472527472527,0.7362637362637363,0.728021978021978,0.7362637362637363,0.7214285714285714,0.03473292445995409,96
61,1.3824098587036133,0.13115552434114602,0.1231508731842041,0.03380677800705184,0.1,"(100, 25, 100)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 45}",0.6923076923076923,0.7032967032967034,0.6813186813186813,0.6703296703296703,0.6813186813186813,0.6857142857142856,0.011206636293610541,142
62,1.3075343132019044,0.23262938962311108,0.11070485115051269,0.04216636935154465,0.1,"(100, 25, 100)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 50}",0.6730769230769231,0.7197802197802198,0.6401098901098901,0.6593406593406593,0.6703296703296703,0.6725274725274725,0.0263163297029188,165
63,1.3758326053619385,0.21344110316365178,0.11840958595275879,0.029671177683374985,0.1,"(100, 25, 100)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 55}",0.6373626373626373,0.7115384615384616,0.6785714285714286,0.6813186813186813,0.6813186813186813,0.6780219780219781,0.023658296858913196,155
64,1.362492609024048,0.16719676043902884,0.0924161434173584,0.018399774165646345,0.1,"(100, 25, 100)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 60}",0.6758241758241759,0.7005494505494505,0.6730769230769231,0.6703296703296703,0.6840659340659341,0.6807692307692307,0.010906282000702844,151
